year,agency_code,pct_eds,pct_eds_masking
2018,850316,62.0,
2018,850320,47.0,
2018,850324,67.5,
2018,850328,67.1,
2018,850332,45.4,
2018,850336,55.4,
2018,850338,57.9,
2018,850340,58.3,
2018,850342,51.7,
2018,850348,63.7,
2018,850350,55.5,
2018,850352,43.4,
2018,850354,66.8,
2018,850356,68.7,
2018,850358,36.7,
2018,850360,37.4,
2018,850LEA,50.9,
2018,860302,72.5,
2018,860306,69.7,
2018,860308,72.6,
2018,860312,66.9,
2018,860316,41.7,
2018,860320,62.9,
2018,860324,73.0,
2018,860326,55.4,
2018,860330,68.6,
2018,860332,79.5,
2018,860336,53.8,
2018,860339,54.1,
2018,860340,51.7,
2018,860344,73.8,
2018,860348,49.1,
2018,860352,60.7,
2018,860354,61.2,
2018,860356,72.9,
2018,860360,59.5,
2018,860LEA,61.7,
2018,861304,44.7,
2018,861308,34.1,
2018,861312,39.0,
2018,861LEA,40.6,
2018,862308,62.0,
2018,862310,67.2,
2018,862312,46.3,
2018,862316,57.8,
2018,862LEA,57.4,
2018,86T000,16.6,
2018,870314,48.1,
2018,870318,56.7,
2018,870320,67.7,
2018,870324,29.4,
2018,870LEA,50.3,
2018,87A000,16.8,
2018,880304,54.3,
2018,880308,37.6,
2018,880312,49.0,
2018,880318,52.8,
2018,880320,62.7,
2018,880324,69.2,
2018,880328,46.1,
2018,880330,60.3,
2018,880336,76.0,
2018,880LEA,51.7,
2018,88A000,19.6,
2018,890304,40.1,
2018,890306,45.7,
2018,890308,45.8,
2018,890LEA,44.3,
2018,900302,7.8,
2018,900303,5.0,2
2018,900304,49.1,
2018,900305,5.0,2
2018,900306,67.5,
2018,900307,64.9,
2018,900308,71.4,
2018,900310,5.0,
2018,900311,5.8,
2018,900312,24.3,
2018,900314,47.1,
2018,900316,61.6,
2018,900318,28.6,
2018,900320,32.7,
2018,900328,7.8,
2018,900332,50.9,
2018,900334,5.0,2
2018,900336,71.6,
2018,900340,30.2,
2018,900341,39.6,
2018,900342,27.0,
2018,900343,33.1,
2018,900344,28.0,
2018,900346,36.7,
2018,900347,23.1,
2018,900348,17.6,
2018,900350,26.2,
2018,900351,51.3,
2018,900352,47.5,
2018,900353,5.0,2
2018,900354,61.1,
2018,900356,45.4,
2018,900358,29.7,
2018,900360,24.1,
2018,900362,27.1,
2018,900363,26.2,
2018,900364,65.3,
2018,900365,69.5,
2018,900366,17.5,
2018,900367,26.7,
2018,900368,26.5,
2018,900370,58.6,
2018,900372,35.2,
2018,900376,5.0,2
2018,900377,5.0,2
2018,900378,5.0,2
2018,900380,11.5,
2018,900384,32.8,
2018,900388,53.9,
2018,900391,5.0,2
2018,900392,39.8,
2018,900393,5.0,2
2018,900LEA,27.6,
2018,90A000,9.4,
2018,90B000,5.0,2
2018,90C000,28.3,
2018,910304,61.7,
2018,910308,65.6,
2018,910311,67.4,
2018,910314,66.4,
2018,910316,69.5,
2018,910320,73.4,
2018,910340,73.0,
2018,910346,63.8,
2018,910356,77.3,
2018,910360,73.3,
2018,910364,51.7,
2018,910368,73.0,
2018,910370,51.0,
2018,910376,76.3,
2018,910380,63.0,
2018,910382,24.7,
2018,910384,45.7,
2018,910LEA,62.8,
2018,91A000,13.1,
2018,91B000,40.6,
2018,920302,65.4,
2018,920303,27.0,
2018,920304,42.9,
2018,920306,22.4,
2018,920307,9.0,
2018,920308,28.8,
2018,920312,16.9,
2018,920316,15.0,
2018,920317,8.8,
2018,920318,41.3,
2018,920320,60.1,
2018,920324,76.4,
2018,920325,33.3,
2018,920326,57.1,
2018,920327,31.3,
2018,920328,21.9,
2018,920329,76.8,
2018,920332,68.5,
2018,920334,28.0,
2018,920336,75.3,
2018,920340,44.9,
2018,920342,29.9,
2018,920344,29.8,
2018,920348,32.6,
2018,920352,77.3,
2018,920356,38.9,
2018,920358,21.1,
2018,920360,49.0,
2018,920362,66.9,
2018,920364,40.4,
2018,920368,31.0,
2018,920369,9.8,
2018,920370,49.2,
2018,920376,39.2,
2018,920380,46.6,
2018,920381,79.2,
2018,920384,77.5,
2018,920386,5.0,2
2018,920388,34.3,
2018,920390,5.1,
2018,920391,9.2,
2018,920393,60.4,
2018,920394,49.5,
2018,920396,37.6,
2018,920398,45.5,
2018,920399,43.9,
2018,920400,48.2,
2018,920402,28.7,
2018,920403,81.7,
2018,920404,63.1,
2018,920408,71.9,
2018,920410,70.6,
2018,920411,56.5,
2018,920412,28.1,
2018,920413,65.7,
2018,920414,31.9,
2018,920415,79.6,
2018,920416,44.2,
2018,920417,44.0,
2018,920420,36.9,
2018,920424,42.4,
2018,920428,26.0,
2018,920436,40.8,
2018,920438,84.2,
2018,920439,6.5,
2018,920440,68.0,
2018,920441,8.3,
2018,920442,30.3,
2018,920443,5.0,
2018,920444,11.4,
2018,920445,19.8,
2018,920446,79.5,
2018,920447,14.7,
2018,920448,37.4,
2018,920449,17.2,
2018,920450,26.9,
2018,920451,32.0,
2018,920452,24.2,
2018,920453,7.4,
2018,920454,16.2,
2018,920455,12.9,
2018,920456,21.8,
2018,920457,8.1,
2018,920458,20.9,
2018,920459,11.7,
2018,920460,47.1,
2018,920464,72.3,
2018,920466,53.0,
2018,920467,14.3,
2018,920468,21.2,
2018,920469,26.8,
2018,920470,39.0,
2018,920471,30.2,
2018,920472,30.6,
2018,920473,18.2,
2018,920474,49.9,
2018,920476,64.6,
2018,920480,61.6,
2018,920484,16.3,
2018,920488,57.4,
2018,920492,28.4,
2018,920494,23.3,
2018,920495,28.8,
2018,920496,75.7,
2018,920500,31.5,
2018,920501,5.5,
2018,920502,7.1,
2018,920504,8.0,
2018,920506,30.5,
2018,920508,76.6,
2018,920512,51.7,
2018,920514,26.4,
2018,920516,39.6,
2018,920518,37.9,
2018,920520,37.8,
2018,920521,17.5,
2018,920522,19.8,
2018,920523,8.1,
2018,920524,23.2,
2018,920525,32.6,
2018,920526,6.5,
2018,920528,78.9,
2018,920529,14.2,
2018,920530,27.5,
2018,920531,9.7,
2018,920532,67.6,
2018,920533,42.1,
2018,920536,58.0,
2018,920540,34.5,
2018,920542,55.3,
2018,920543,43.6,
2018,920544,32.7,
2018,920545,28.2,
2018,920546,40.4,
2018,920547,83.6,
2018,920548,25.4,
2018,920549,70.2,
2018,920550,32.0,
2018,920551,20.4,
2018,920552,32.4,
2018,920554,28.0,
2018,920556,37.1,
2018,920557,5.1,
2018,920560,80.5,
2018,920562,61.8,
2018,920564,40.0,
2018,920568,45.4,
2018,920569,7.8,
2018,920570,50.1,
2018,920571,19.5,
2018,920572,24.5,
2018,920576,40.6,
2018,920580,57.3,
2018,920581,38.6,
2018,920582,13.9,
2018,920583,26.6,
2018,920584,48.2,
2018,920585,37.7,
2018,920586,35.9,
2018,920588,24.7,
2018,920592,39.4,
2018,920593,47.3,
2018,920594,18.4,
2018,920595,27.5,
2018,920596,35.6,
2018,920597,77.7,
2018,920598,28.5,
2018,920599,72.4,
2018,920600,47.9,
2018,920601,60.2,
2018,920604,22.1,
2018,920606,21.1,
2018,920607,23.4,
2018,920608,48.5,
2018,920614,10.2,
2018,920616,74.6,
2018,920618,61.0,
2018,920620,35.2,
2018,920624,23.9,
2018,920626,56.0,
2018,920628,43.1,
2018,920632,70.1,
2018,920636,65.0,
2018,920LEA,33.4,
2018,92B000,5.0,2
2018,92D000,5.0,2
2018,92E000,5.0,2
2018,92F000,5.0,2
2018,92G000,6.6,
2018,92K000,5.0,2
2018,92L000,49.6,
2018,92M000,72.4,
2018,92N000,5.0,2
2018,92P000,5.0,2
2018,92Q000,64.9,
2018,92R000,7.0,
2018,92S000,5.0,2
2018,92T000,5.9,
2018,92U000,9.4,
2018,92V000,14.1,
2018,92W000,12.8,
2018,92Y000,5.0,2
2018,930330,65.9,
2018,930340,55.3,
2018,930344,63.1,
2018,930348,59.3,
2018,930352,47.4,
2018,930354,57.6,
2018,930360,41.0,
2018,930700,36.2,
2018,930LEA,55.1,
2018,93A000,57.7,
2018,93J000,27.2,
2018,93L000,38.3,
2018,93M000,11.6,
2018,93N000,5.0,2
2018,940306,47.2,
2018,940308,41.3,
2018,940314,72.3,
2018,940316,59.5,
2018,940328,60.3,
2018,940330,35.7,
2018,940LEA,61.2,
2018,94Z000,24.7,
2018,950308,54.2,
2018,950312,18.5,
2018,950316,47.1,
2018,950320,56.6,
2018,950322,38.3,
2018,950324,56.4,
2018,950328,33.8,
2018,950332,40.8,
2018,950336,22.5,
2018,950338,32.1,
2018,950LEA,35.6,
2018,95A000,23.6,
2018,960312,61.2,
2018,960314,62.8,
2018,960316,57.6,
2018,960318,82.7,
2018,960324,38.2,
2018,960326,80.6,
2018,960329,54.4,
2018,960330,32.1,
2018,960331,43.6,
2018,960332,44.8,
2018,960334,43.4,
2018,960335,65.7,
2018,960336,46.6,
2018,960338,37.9,
2018,960340,41.0,
2018,960344,34.2,
2018,960348,44.1,
2018,960360,49.6,
2018,960370,37.8,
2018,960372,40.4,
2018,960374,47.0,
2018,960380,37.4,
2018,960382,47.8,
2018,960386,33.2,
2018,960387,40.8,
2018,960388,43.6,
2018,960390,87.6,
2018,960450,41.9,
2018,960454,48.9,
2018,960488,61.0,
2018,960490,47.3,
2018,960700,19.5,
2018,960LEA,47.3,
2018,96C000,90.5,
2018,96F000,24.0,
2018,970308,68.1,
2018,970310,36.6,
2018,970312,47.3,
2018,970315,41.4,
2018,970320,38.2,
2018,970322,30.5,
2018,970337,41.2,
2018,970340,46.4,
2018,970344,32.1,
2018,970348,43.6,
2018,970352,47.1,
2018,970356,46.7,
2018,970358,39.7,
2018,970360,63.4,
2018,970368,38.8,
2018,970370,27.3,
2018,970376,51.3,
2018,970388,34.1,
2018,970389,36.5,
2018,970390,45.8,
2018,970392,37.2,
2018,970393,37.2,
2018,970LEA,41.5,
2018,97D000,25.4,
2018,980306,68.4,
2018,980308,73.8,
2018,980317,57.3,
2018,980318,65.1,
2018,980320,40.0,
2018,980324,47.7,
2018,980336,44.8,
2018,980338,65.9,
2018,980340,35.5,
2018,980342,45.6,
2018,980344,44.4,
2018,980348,43.0,
2018,980352,39.0,
2018,980356,74.0,
2018,980357,79.6,
2018,980360,22.1,
2018,980364,19.2,
2018,980380,65.5,
2018,980384,47.4,
2018,980388,47.7,
2018,980390,71.6,
2018,980392,39.8,
2018,980396,45.7,
2018,980397,62.2,
2018,980398,27.7,
2018,980400,61.9,
2018,980LEA,49.7,
2018,98A000,56.2,
2018,98B000,35.8,
2018,990304,66.2,
2018,990308,61.0,
2018,990312,71.7,
2018,990316,50.4,
2018,990320,27.9,
2018,990321,51.8,
2018,990322,44.1,
2018,990324,76.4,
2018,990325,64.1,
2018,990326,50.4,
2018,990328,68.8,
2018,990332,49.8,
2018,990336,72.5,
2018,990340,85.5,
2018,990LEA,58.4,
2018,995304,56.3,
2018,995308,59.5,
2018,995312,63.7,
2018,995316,47.0,
2018,995320,48.1,
2018,995324,56.5,
2018,995328,54.5,
2018,995330,44.8,
2018,995336,62.9,
2018,995LEA,52.8,
2018,NC-SEA,44.3,
